User_ID,Frequencia,Valor_Total,Ticket_Medio,Categoria_Favorita,Recencia,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Cluster
1003450,112,1095554,9781.73,8,21665,M,26-35,5,B,3,0,2
1003451,35,281118,8031.94,5,1816,F,26-35,11,A,0,0,3
1003452,53,609696,11503.7,8,1815,M,26-35,14,C,1,1,4
1003453,190,1713404,9017.92,1,1814,M,36-45,7,C,1,0,4
1003454,199,1890772,9501.37,1,1813,M,18-25,0,A,1,1,1
1003455,15,131711,8780.73,5,1812,F,26-35,0,C,2,0,4
1003456,30,421778,14059.27,1,21616,M,26-35,17,C,3,0,4
1003457,91,819398,9004.37,5,1811,M,26-35,20,C,1,0,4
1003458,98,841484,8586.57,5,21603,M,46-50,0,C,1,0,2
1003459,19,205195,10799.74,1,1810,M,18-25,4,C,0,0,4
1003460,44,536818,12200.41,8,1809,M,0-17,4,B,1,0,4
1003461,20,350174,17508.7,1,21595,M,36-45,0,C,0,0,4
1003462,312,2401688,7697.72,5,1808,F,26-35,4,B,3,0,1
1003463,21,189078,9003.71,5,60587,M,26-35,15,C,2,1,2
1003464,221,1980473,8961.42,8,1807,F,26-35,14,B,4+,1,1
1003465,38,427788,11257.58,1,1806,M,26-35,14,C,3,1,4
1003466,27,281107,10411.37,8,1805,M,26-35,14,B,1,0,4
1003467,32,366082,11440.06,8,1804,M,26-35,14,A,1,1,4
1003468,36,337741,9381.69,5,1803,M,26-35,20,C,2,1,4
1003469,260,2668436,10263.22,1,1802,M,46-50,17,B,3,1,1
1003470,46,405600,8817.39,5,1801,M,36-45,17,C,1,0,4
1003471,472,4029004,8536.03,5,1800,M,18-25,4,A,1,0,1
1003472,27,271989,10073.67,1,1799,M,26-35,6,C,2,1,4
1003473,89,778683,8749.25,5,1798,F,36-45,16,A,1,1,4
1003474,110,1166174,10601.58,5,1797,M,36-45,11,C,4+,1,4
1003475,355,2521579,7103.04,5,21431,M,26-35,14,A,1,0,1
1003476,385,2488001,6462.34,11,1796,M,51-55,0,B,2,1,1
1003477,75,594085,7921.13,5,21403,F,51-55,1,A,1,1,2
1003478,48,330103,6877.15,8,1795,M,26-35,7,A,1,1,3
1003479,57,517853,9085.14,5,1794,M,18-25,4,C,2,0,4
1003480,29,294900,10168.97,1,1793,M,26-35,0,C,0,0,4
1003481,84,847923,10094.32,8,21390,M,18-25,4,B,1,1,2
1003482,39,449975,11537.82,1,1792,M,51-55,17,C,2,1,4
1003483,391,4002639,10236.93,1,1791,F,46-50,7,B,0,1,1
1003484,103,741302,7197.11,5,1790,M,18-25,4,C,1,0,3
1003485,24,261697,10904.04,8,21348,M,26-35,0,B,3,0,2
1003486,54,426089,7890.54,3,1789,F,18-25,0,A,1,0,3
1003487,164,1474158,8988.77,8,1788,M,18-25,4,A,1,1,4
1003488,15,142361,9490.73,1,1787,M,46-50,17,B,3,1,4
1003489,53,402682,7597.77,5,21330,M,18-25,4,A,1,0,2
1003490,127,1248301,9829.14,5,1786,M,26-35,0,C,4+,1,4
1003491,405,4016045,9916.16,1,21295,M,26-35,16,B,1,0,1
1003492,39,303760,7788.72,5,21294,M,36-45,7,B,2,0,2
1003493,91,908021,9978.25,1,1785,M,26-35,17,C,1,0,4
1003494,13,127886,9837.38,1,21286,M,26-35,1,C,0,1,2
1003495,9,89900,9988.89,1,21285,M,18-25,4,B,0,0,2
1003496,17,127898,7523.41,5,21284,M,36-45,5,C,2,1,2
1003497,58,641557,11061.33,8,1784,F,36-45,2,A,2,0,4
1003498,67,608211,9077.78,5,21277,M,26-35,17,C,3,0,2
1003499,258,2785761,10797.52,1,1783,M,26-35,3,A,2,0,1
1003500,39,368715,9454.23,5,21261,M,36-45,7,C,1,1,2
1003501,112,1122371,10021.17,8,1782,F,36-45,7,C,1,0,4
1003502,23,248297,10795.52,5,1781,F,18-25,7,C,4+,1,4
1003503,275,2930876,10657.73,1,21231,M,18-25,4,B,0,0,1
1003504,116,962358,8296.19,5,1780,M,18-25,7,B,1,0,3
1003505,59,584424,9905.49,5,21220,F,26-35,15,A,0,1,2
1003506,35,403942,11541.2,1,1779,M,18-25,12,C,1,0,4
1003507,530,4529109,8545.49,5,1778,M,26-35,0,A,3,0,1
1003508,25,294765,11790.6,1,1777,M,18-25,4,C,0,1,4
1003509,239,2085702,8726.79,1,1776,M,18-25,4,A,0,0,1
1003510,32,317229,9913.41,5,21152,F,18-25,4,B,1,1,2
1003511,125,1536363,12290.9,1,1775,M,51-55,0,C,2,1,4
1003512,243,2316798,9534.15,1,21131,M,18-25,17,A,2,0,1
1003513,165,1483461,8990.67,1,1774,M,26-35,16,C,1,0,4
1003514,40,429038,10725.95,8,1773,M,18-25,12,C,1,0,4
1003515,49,477137,9737.49,8,1772,M,36-45,3,C,0,0,4
1003516,82,867302,10576.85,1,1771,M,18-25,4,C,0,0,4
1003517,64,609682,9526.28,5,21102,M,18-25,12,C,3,0,2
1003518,287,2348539,8183.06,5,1770,F,18-25,7,A,2,0,1
1003519,378,2700974,7145.43,5,1769,F,26-35,14,A,1,1,1
1003521,230,1974694,8585.63,5,1768,M,26-35,0,B,3,0,1
1003522,36,442834,12300.94,1,1767,M,18-25,0,C,2,0,4
1003523,21,232695,11080.71,8,1766,M,36-45,7,C,0,0,4
1003524,89,748194,8406.67,8,1765,F,26-35,0,C,4+,0,4
1003525,45,402768,8950.4,1,1764,F,18-25,4,B,1,1,4
1003526,547,4131119,7552.32,5,20979,M,36-45,2,B,1,1,1
1003527,28,272627,9736.68,1,1763,M,26-35,0,B,2,1,4
1003528,71,346221,4876.35,11,1762,M,36-45,5,C,1,0,3
1003529,131,1117621,8531.46,1,1761,F,46-50,1,C,0,1,4
1003530,12,129419,10784.92,1,1760,M,26-35,0,C,1,0,4
1003531,40,390341,9758.52,5,1759,F,26-35,11,C,1,1,4
1003532,73,678124,9289.37,5,1758,F,36-45,14,B,1,0,4
1003533,51,484228,9494.67,8,20944,M,26-35,2,A,2,1,2
1003535,13,171992,13230.15,1,1757,M,46-50,18,C,1,1,4
1003536,96,1023912,10665.75,1,1756,M,18-25,4,C,0,0,4
1003537,33,265848,8056.0,5,20935,M,0-17,10,C,1,0,2
1003538,97,888889,9163.8,8,1755,M,36-45,0,C,2,1,4
1003539,617,6187094,10027.71,5,1754,F,26-35,4,A,1,1,1
1003540,113,1287597,11394.66,1,1753,M,18-25,17,B,2,1,4
1003541,22,228877,10403.5,8,1752,M,26-35,3,C,1,1,4
1003542,8,81463,10182.88,1,1751,M,26-35,15,C,1,0,4
1003543,54,496419,9192.94,8,20866,M,26-35,17,C,2,1,2
1003544,13,84637,6510.54,8,1750,F,26-35,4,B,3,1,3
1003545,16,156536,9783.5,8,1749,M,36-45,12,B,2,0,4
1003546,225,2069404,9197.35,5,1748,M,26-35,20,B,3,0,1
1003547,188,1568105,8340.98,8,1747,M,36-45,16,A,2,0,4
1003548,17,106437,6261.0,5,20832,M,46-50,7,C,1,1,3
1003549,22,204128,9278.55,5,20831,F,36-45,7,C,4+,0,4
1003550,203,1908915,9403.52,5,1746,M,26-35,5,B,0,0,1
1003551,47,468260,9962.98,8,20810,F,55+,0,C,0,1,2
1003552,16,126547,7909.19,1,1745,F,36-45,2,C,4+,0,3
1003553,31,476939,15385.13,1,1744,M,36-45,16,C,0,1,4
1003554,18,159884,8882.44,1,1743,M,26-35,15,C,1,1,4
1003555,74,794625,10738.18,1,1742,M,55+,7,C,1,0,4
1003556,65,822824,12658.83,1,1741,M,26-35,17,C,1,1,4
1003557,229,2135047,9323.35,5,1740,M,18-25,5,B,0,1,1
1003558,179,2092053,11687.45,1,20760,M,18-25,17,A,3,0,1
1003559,47,441506,9393.74,5,20757,M,18-25,4,C,2,0,2
1003560,82,814246,9929.83,8,1739,F,26-35,6,B,4+,1,4
1003562,391,3246061,8301.95,5,1738,F,26-35,6,B,4+,0,1
1003563,120,1109532,9246.1,8,1737,M,26-35,2,A,3,0,4
1003564,90,877026,9744.73,1,1736,M,26-35,11,C,4+,0,4
1003565,75,810840,10811.2,1,1735,M,26-35,18,C,2,1,4
1003566,13,128974,9921.08,8,20693,M,46-50,0,C,3,0,2
1003567,44,441883,10042.8,8,1734,M,26-35,14,C,1,1,4
1003568,66,819252,12412.91,1,1733,M,26-35,0,C,1,1,4
1003569,271,1878391,6931.33,5,1732,F,18-25,2,B,1,0,1
1003571,60,537636,8960.6,1,20662,M,18-25,4,C,1,0,2
1003572,71,613844,8645.69,5,1731,M,36-45,11,C,1,0,3
1003573,25,287410,11496.4,1,20655,M,0-17,10,B,1,0,2
1003574,101,962820,9532.87,5,20651,F,36-45,6,A,1,1,2
1003575,20,163250,8162.5,11,1730,M,26-35,18,C,1,1,3
1003576,315,2656095,8432.05,1,1729,M,51-55,7,B,3,1,1
1003577,47,381397,8114.83,5,1728,F,55+,0,C,2,0,3
1003578,153,1377902,9005.9,5,1727,M,51-55,3,C,0,1,4
1003579,155,1922679,12404.38,1,20605,M,18-25,0,C,2,0,2
1003580,45,600549,13345.53,1,1726,F,18-25,3,C,0,0,4
1003581,18,209728,11651.56,1,1725,M,18-25,1,C,0,0,4
1003582,51,630021,12353.35,1,20595,F,36-45,0,C,1,0,4
1003583,21,181804,8657.33,8,1724,F,26-35,9,C,4+,0,3
1003584,34,373992,10999.76,6,1723,M,18-25,0,C,4+,1,4
1003585,147,1194023,8122.61,8,1722,M,36-45,20,A,0,1,4
1003586,83,611783,7370.88,8,1721,M,36-45,20,A,2,1,3
1003587,22,224035,10183.41,1,59575,M,36-45,3,C,1,0,2
1003588,124,1670373,13470.75,1,20575,M,26-35,2,B,4+,0,4
1003589,389,3014776,7750.07,1,20549,F,46-50,0,B,1,1,1
1003590,247,2593264,10499.04,5,1720,F,18-25,15,A,1,0,1
1003591,123,1203438,9784.05,5,1719,M,36-45,6,C,1,0,4
1003592,217,2042968,9414.6,5,20517,F,55+,2,B,2,1,1
1003593,42,281828,6710.19,5,20513,F,26-35,9,C,1,0,3
1003594,95,970172,10212.34,1,1718,M,0-17,0,B,0,0,4
1003595,23,224216,9748.52,5,1717,M,26-35,0,C,2,0,4
1003596,78,871025,11166.99,8,1716,F,36-45,4,A,3,0,4
1003597,41,424274,10348.15,1,1715,M,26-35,17,C,1,1,4
1003598,42,113331,2698.36,1,1714,M,55+,1,A,2,0,3
1003599,99,1158129,11698.27,1,20484,M,26-35,16,C,3,0,2
1003600,203,1775224,8744.95,5,1713,M,36-45,20,B,4+,1,4
1003601,85,771578,9077.39,8,1712,F,36-45,3,B,0,0,4
1003602,56,505810,9032.32,5,20453,M,26-35,12,C,3,0,2
1003603,184,1554588,8448.85,1,20442,F,36-45,7,B,0,1,4
1003604,16,130785,8174.06,5,1711,F,0-17,10,C,1,0,3
1003605,79,973519,12323.03,1,1710,M,18-25,12,A,2,0,4
1003606,19,164223,8643.32,5,1709,F,26-35,15,C,1,0,3
1003607,143,1518625,10619.76,1,1708,M,36-45,17,C,0,0,4
1003608,52,340511,6548.29,5,1707,F,36-45,9,C,1,0,3
1003609,72,545561,7577.24,5,1706,F,26-35,17,C,3,0,3
1003610,393,2549448,6487.15,5,1705,M,18-25,6,B,4+,0,1
1003611,112,1079485,9638.26,5,1704,M,26-35,2,C,4+,0,4
1003612,120,1208427,10070.22,1,1703,M,26-35,14,C,1,1,4
1003613,39,450250,11544.87,1,1702,M,26-35,0,C,1,1,4
1003614,88,814042,9250.48,1,1701,M,26-35,0,B,2,1,4
1003615,103,955581,9277.49,3,1700,M,26-35,17,C,2,0,4
1003616,16,218749,13671.81,1,1699,M,46-50,0,C,2,1,4
1003617,28,289653,10344.75,1,20349,M,36-45,7,C,1,0,4
1003618,767,5962012,7773.16,8,1698,M,55+,17,A,4+,1,1
1003619,62,633902,10224.23,1,20291,M,51-55,16,B,3,1,2
1003620,264,2433544,9217.97,1,20270,M,26-35,7,A,1,0,1
1003621,205,1690552,8246.6,1,20252,M,18-25,4,B,3,0,4
1003622,85,869101,10224.72,1,1697,M,18-25,1,B,2,1,4
1003623,15,222448,14829.87,10,20244,M,36-45,11,C,1,0,4
1003624,187,2073593,11088.73,1,1696,M,26-35,12,B,0,1,1
1003625,99,907322,9164.87,1,1695,M,18-25,10,B,1,0,4
1003626,492,4752695,9659.95,1,1694,M,26-35,17,B,3,0,1
1003627,19,146658,7718.84,8,1693,F,36-45,1,C,2,1,3
1003628,22,210263,9557.41,1,20198,M,26-35,7,B,4+,0,4
1003629,40,406029,10150.72,8,1692,F,51-55,7,B,0,0,4
1003630,97,983308,10137.2,1,20187,M,18-25,4,B,2,0,2
1003631,17,240521,14148.29,1,20185,M,18-25,4,B,4+,0,4
1003632,17,135235,7955.0,5,1691,M,51-55,11,C,4+,1,3
1003633,12,153596,12799.67,1,1690,M,36-45,18,C,0,0,4
1003634,15,126608,8440.53,1,1689,M,51-55,1,C,0,1,3
1003635,99,1066329,10771.0,5,1688,M,51-55,1,C,1,0,4
1003636,11,116564,10596.73,1,1687,M,26-35,0,C,2,1,4
1003637,36,269892,7497.0,5,20166,M,26-35,6,C,1,1,2
1003638,74,718555,9710.2,1,1686,M,26-35,2,C,4+,0,4
1003639,49,317050,6470.41,5,20160,M,18-25,4,C,1,0,3
1003640,40,375272,9381.8,8,1685,M,36-45,7,C,2,1,4
1003641,269,2544800,9460.22,8,20137,M,26-35,0,B,1,0,1
1003642,14,77184,5513.14,5,1684,F,26-35,7,B,1,0,3
1003643,134,1368060,10209.4,1,1683,M,26-35,17,C,1,0,4
1003644,28,292138,10433.5,5,1682,F,26-35,11,A,2,1,4
1003645,35,367853,10510.09,1,20118,M,36-45,17,C,4+,1,4
1003646,60,851581,14193.02,1,20116,M,36-45,20,C,0,1,4
1003647,17,137998,8117.53,5,20115,M,26-35,7,C,0,1,2
1003648,346,2806791,8112.11,1,20091,M,18-25,4,B,1,0,1
1003649,26,233907,8996.42,8,1681,F,26-35,0,B,2,0,4
1003650,444,4384924,9875.95,1,20068,M,26-35,0,A,2,0,1
1003651,142,1781102,12542.97,1,1680,M,26-35,14,A,1,0,4
1003652,173,1641693,9489.55,5,1679,M,26-35,12,B,3,0,4
1003653,65,757883,11659.74,1,20034,M,18-25,15,C,3,1,4
1003654,168,1790168,10655.76,1,1678,M,26-35,17,B,3,1,4
1003655,22,304401,13836.41,1,20021,F,26-35,7,B,4+,0,4
1003656,48,379677,7909.94,5,1677,F,46-50,5,C,3,1,3
1003657,19,268421,14127.42,1,1676,M,18-25,17,C,3,0,4
1003658,138,1477151,10703.99,1,1675,F,26-35,7,C,4+,0,4
1003659,57,652189,11441.91,1,1674,M,18-25,4,C,1,0,4
1003660,34,378909,11144.38,1,1673,M,36-45,7,C,3,0,4
1003661,77,934097,12131.13,1,1672,M,36-45,12,C,0,1,4
1003662,51,365832,7173.18,5,1671,M,36-45,16,C,1,0,3
1003663,45,549674,12214.98,1,1670,F,36-45,9,B,1,0,4
1003664,68,461365,6784.78,5,1669,F,36-45,1,A,0,0,3
1003665,122,1364886,11187.59,1,19981,M,26-35,0,A,2,0,2
1003667,26,200800,7723.08,5,19979,F,0-17,10,C,1,0,2
1003668,24,222816,9284.0,8,19977,F,46-50,7,C,1,1,4
1003669,252,2289256,9084.35,1,1668,M,26-35,14,A,2,0,1
1003670,35,387927,11083.63,1,19958,M,46-50,14,C,2,0,4
1003671,65,958135,14740.54,1,1667,M,26-35,4,A,1,0,4
1003672,120,1002012,8350.1,5,1666,M,36-45,5,C,4+,0,3
1003673,115,935686,8136.4,5,1665,M,26-35,2,B,1,0,3
1003675,493,4260196,8641.37,5,19900,M,36-45,7,B,3,0,1
1003676,57,684919,12016.12,1,1664,F,36-45,12,B,3,1,4
1003677,62,606952,9789.55,11,19885,F,26-35,12,C,1,0,2
1003678,72,773551,10743.76,1,1663,M,26-35,0,A,0,0,4
1003679,206,2018105,9796.63,1,1662,M,26-35,4,A,2,0,1
1003680,32,276758,8648.69,8,1661,F,26-35,1,C,1,0,3
1003681,379,4168021,10997.42,1,1660,M,26-35,7,B,3,0,1
1003682,50,443332,8866.64,5,1659,F,51-55,1,C,2,0,4
1003683,322,2380582,7393.11,5,1658,M,26-35,2,B,3,1,1
1003684,75,967943,12905.91,1,19803,M,26-35,17,C,4+,1,4
1003685,160,1618235,10113.97,5,19794,M,26-35,5,C,1,1,4
1003686,53,613339,11572.43,8,1657,M,26-35,7,C,1,1,4
1003687,108,792541,7338.34,8,19786,F,51-55,1,C,4+,0,3
1003688,173,1898075,10971.53,8,19778,M,18-25,6,B,1,0,1
1003689,138,1119309,8110.93,5,1656,M,26-35,0,C,1,1,4
1003690,229,1683624,7352.07,5,19757,M,18-25,0,B,2,0,4
1003691,166,1875323,11297.13,1,1655,M,26-35,7,B,1,1,1
1003692,42,385927,9188.74,1,1654,M,36-45,17,C,3,1,4
1003693,342,3120004,9122.82,5,1653,M,26-35,15,B,1,1,1
1003694,30,262556,8751.87,5,1652,M,26-35,12,C,3,1,3
1003695,172,1901320,11054.19,1,1651,M,26-35,2,A,2,0,1
1003696,87,783758,9008.71,5,1650,M,36-45,7,C,3,0,4
1003697,85,1123660,13219.53,1,1649,M,26-35,15,B,1,0,4
1003698,66,618795,9375.68,1,1648,M,26-35,7,B,0,0,4
1003699,36,430685,11963.47,8,19686,F,55+,3,C,3,1,4
1003700,30,305631,10187.7,8,1647,M,26-35,14,B,2,0,4
1003701,49,479440,9784.49,1,1646,M,36-45,1,B,3,0,4
1003702,26,264454,10171.31,1,1645,M,36-45,15,C,1,1,4
1003703,33,260623,7897.67,5,1644,M,18-25,12,C,0,0,3
1003704,133,1471435,11063.42,8,1643,F,36-45,0,C,4+,1,4
1003705,449,4132900,9204.68,8,19632,M,46-50,7,B,1,1,1
1003706,40,334642,8366.05,5,1642,M,26-35,12,C,3,1,3
1003707,31,416419,13432.87,1,1641,F,18-25,0,C,1,0,4
1003708,16,140905,8806.56,5,1640,M,55+,7,C,2,1,4
1003709,193,1319295,6835.73,5,1639,M,26-35,12,C,3,0,1
1003710,41,359688,8772.88,5,19616,M,0-17,10,C,1,0,2
1003711,48,656553,13678.19,1,1638,M,36-45,0,C,4+,1,4
1003712,77,895210,11626.1,1,1637,M,26-35,17,C,4+,1,4
1003713,246,2058334,8367.21,5,1636,F,26-35,7,B,1,1,1
1003714,18,113085,6282.5,5,19594,M,26-35,17,C,0,0,3
1003715,184,2075961,11282.4,1,1635,M,18-25,5,B,2,0,1
1003716,218,2249056,10316.77,1,19568,M,18-25,12,B,3,1,1
1003717,168,1684048,10024.1,1,1634,M,36-45,17,C,4+,0,4
1003718,160,1302564,8141.02,8,1633,M,51-55,17,C,1,0,4
1003719,20,187169,9358.45,5,1632,M,26-35,1,C,3,1,4
1003720,108,961884,8906.33,8,1631,M,46-50,7,C,1,0,4
1003721,80,713652,8920.65,8,1630,M,26-35,15,C,2,1,4
1003722,18,158654,8814.11,11,19539,M,26-35,18,C,4+,0,2
1003723,25,273955,10958.2,5,1629,M,26-35,14,C,1,1,4
1003724,316,2643371,8365.1,5,19508,M,36-45,6,B,4+,0,1
1003725,13,137607,10585.15,8,58417,M,18-25,4,C,3,0,2
1003726,203,2120131,10444.0,1,1628,M,26-35,17,C,3,1,1
1003727,258,2186037,8473.01,1,1627,M,36-45,7,B,1,0,1
1003728,39,377208,9672.0,8,1626,M,18-25,4,B,1,0,4
1003729,249,2405765,9661.71,5,1625,M,18-25,4,A,2,0,1
1003730,16,196514,12282.12,1,1624,M,26-35,1,C,1,0,4
1003731,73,670506,9185.01,1,1623,M,26-35,17,C,2,0,4
1003732,113,943603,8350.47,5,1622,M,26-35,17,B,0,1,3
1003733,55,482877,8779.58,8,19435,M,18-25,4,C,1,0,2
1003734,30,235042,7834.73,1,1621,M,18-25,4,C,1,0,3
1003735,168,1438113,8560.2,5,1620,M,26-35,0,B,0,0,4
1003736,70,699206,9988.66,1,1619,M,36-45,1,C,1,1,4
1003737,88,974589,11074.88,1,1618,M,26-35,14,C,3,0,4
1003738,22,200064,9093.82,5,1617,M,46-50,7,C,0,1,4
1003739,9,69499,7722.11,8,1616,M,55+,11,C,1,0,3
1003740,25,335846,13433.84,8,19403,M,18-25,5,A,1,0,4
1003741,86,931532,10831.77,1,1615,M,26-35,0,C,1,0,4
1003742,70,637323,9104.61,5,19392,M,26-35,0,B,0,1,2
1003743,20,191505,9575.25,5,58314,F,36-45,7,B,2,1,2
1003744,18,156564,8698.0,5,1614,M,26-35,0,C,1,0,3
1003745,113,796093,7045.07,5,19381,F,26-35,9,C,4+,0,3
1003746,190,2013623,10598.02,1,19357,M,26-35,5,B,0,1,1
1003747,37,350766,9480.16,8,1613,M,46-50,13,C,1,1,4
1003748,18,109279,6071.06,5,1612,M,18-25,4,C,2,0,3
1003749,66,525557,7962.98,5,1611,F,26-35,0,C,4+,0,3
1003750,19,180068,9477.26,5,19339,F,18-25,4,C,2,1,4
1003751,212,1876430,8851.08,1,1610,F,36-45,12,B,4+,0,4
1003752,109,901362,8269.38,8,1609,F,18-25,1,B,4+,0,3
1003753,30,274503,9150.1,5,19317,M,26-35,7,C,0,1,2
1003754,181,1664874,9198.2,1,1608,M,55+,7,C,1,1,4
1003755,39,368010,9436.15,8,1607,F,51-55,14,C,1,1,4
1003756,231,2335014,10108.29,1,19287,M,18-25,12,B,4+,0,1
1003757,115,1357443,11803.85,1,1606,M,26-35,7,B,1,0,4
1003758,25,212662,8506.48,8,19272,F,36-45,5,C,2,1,2
1003759,55,450454,8190.07,5,1605,M,36-45,6,C,2,0,3
1003760,187,1911418,10221.49,1,1604,M,51-55,0,B,0,1,4
1003761,97,1288970,13288.35,1,1603,M,26-35,17,C,2,1,4
1003762,243,1746292,7186.39,11,1602,M,51-55,6,B,0,1,1
1003763,82,993851,12120.13,1,1601,M,26-35,2,A,1,0,4
1003764,15,151362,10090.8,8,58154,M,26-35,1,C,3,1,2
1003765,17,149570,8798.24,5,1600,F,51-55,3,C,1,1,4
1003766,71,429008,6042.37,5,19215,F,18-25,1,B,1,0,3
1003767,23,141943,6171.43,8,1599,M,26-35,0,C,2,0,3
1003768,392,3480643,8879.19,1,19182,M,26-35,4,B,2,0,1
1003769,223,2208360,9902.96,5,1598,M,26-35,15,B,0,0,1
1003770,164,1585557,9668.03,5,1597,F,36-45,3,C,1,1,4
1003771,259,2016649,7786.29,1,1596,M,26-35,1,B,0,0,1
1003772,28,292837,10458.46,5,1595,M,36-45,17,B,0,1,4
1003773,205,1720163,8391.04,5,1594,M,36-45,6,B,1,0,4
1003774,32,361437,11294.91,8,1593,M,26-35,0,C,3,0,4
1003775,55,441096,8019.93,5,1592,M,36-45,12,B,2,0,3
1003776,26,215912,8304.31,5,19107,F,26-35,4,B,0,0,2
1003777,61,666510,10926.39,1,19105,M,18-25,4,B,0,0,4
1003778,533,3848215,7219.92,5,19065,M,26-35,0,B,4+,1,1
1003779,26,190233,7316.65,5,1591,F,46-50,2,C,0,1,3
1003780,179,2002481,11187.04,1,1590,M,0-17,0,C,0,0,1
1003781,32,324814,10150.44,8,1589,F,55+,11,C,4+,0,4
1003782,37,339609,9178.62,5,19054,F,26-35,0,B,3,0,2
1003783,16,112855,7053.44,5,1588,M,26-35,7,C,2,0,3
1003784,26,212430,8170.38,5,19050,F,26-35,1,C,0,0,2
1003785,18,148081,8226.72,1,1587,F,26-35,20,C,1,0,3
1003786,30,355662,11855.4,8,96841,F,26-35,0,B,4+,0,2
1003787,12,102297,8524.75,1,1586,F,26-35,0,B,0,1,3
1003788,10,90213,9021.3,1,1585,F,18-25,0,C,4+,1,4
1003789,76,844854,11116.5,5,19039,F,26-35,0,A,0,0,2
1003790,69,841694,12198.46,5,19035,F,26-35,17,A,1,0,4
1003791,78,623388,7992.15,8,1584,M,51-55,18,C,2,0,3
1003792,488,4664744,9558.9,5,1583,M,26-35,6,A,1,0,1
1003793,83,438760,5286.27,5,1582,M,18-25,4,C,3,0,3
1003794,30,226228,7540.93,5,1581,F,18-25,4,B,3,0,3
1003795,19,164983,8683.32,8,1580,F,18-25,4,C,3,1,3
1003796,120,989991,8249.92,5,1579,M,46-50,14,C,4+,1,3
1003797,18,210909,11717.17,1,1578,M,26-35,7,C,3,0,4
1003798,20,200512,10025.6,5,57928,M,26-35,7,C,3,0,2
1003799,66,778800,11800.0,1,1577,M,18-25,0,C,4+,1,4
1003800,40,451831,11295.78,1,1576,M,18-25,1,B,1,1,4
1003801,78,561907,7203.94,11,18972,M,18-25,12,B,0,0,3
1003802,11,121287,11026.09,1,96744,M,18-25,0,C,0,1,2
1003803,17,150063,8827.24,5,1575,F,36-45,9,C,0,0,4
1003804,120,1087380,9061.5,11,1574,M,26-35,6,B,3,0,4
1003805,28,309573,11056.18,8,1573,F,36-45,1,C,1,0,4
1003806,101,575307,5696.11,11,18956,M,18-25,4,A,4+,0,3
1003807,289,2556736,8846.84,11,1572,F,36-45,19,B,2,0,1
1003808,671,5153215,7679.9,5,1571,M,26-35,7,A,2,1,1
1003809,28,434200,15507.14,1,1570,M,36-45,6,C,1,0,4
1003810,39,436738,11198.41,1,1569,M,51-55,7,C,1,0,4
1003811,58,577734,9960.93,1,1568,M,26-35,15,A,0,0,4
1003812,63,696324,11052.76,1,1567,M,36-45,17,B,0,0,4
1003813,37,357885,9672.57,8,1566,M,36-45,7,C,2,0,4
1003814,23,207593,9025.78,1,1565,M,26-35,15,A,1,1,4
1003815,77,796421,10343.13,5,1564,M,26-35,17,C,0,0,4
1003816,172,1762828,10249.0,5,1563,F,26-35,3,A,1,1,4
1003817,30,280641,9354.7,1,1562,M,36-45,3,C,1,1,4
1003818,22,230183,10462.86,5,1561,M,46-50,17,C,0,1,4
1003819,69,755508,10949.39,1,1560,M,26-35,12,B,1,0,4
1003820,31,441308,14235.74,1,1559,M,26-35,17,C,2,1,4
1003821,393,2829585,7199.96,8,1558,M,26-35,20,A,2,1,1
1003822,97,965895,9957.68,1,1557,M,46-50,20,C,1,0,4
1003823,352,3809263,10821.77,8,18760,M,55+,7,B,1,0,1
1003824,584,4622434,7915.13,1,1556,M,26-35,17,A,3,1,1
1003825,280,2079067,7425.24,5,1555,M,18-25,1,B,0,0,1
1003826,14,128306,9164.71,8,1554,M,26-35,1,A,1,1,4
1003827,96,991347,10326.53,1,1553,M,51-55,2,C,1,1,4
1003828,21,304636,14506.48,1,18687,M,26-35,20,B,1,0,4
1003829,451,3339504,7404.67,5,1552,F,26-35,1,B,1,0,1
1003830,72,693722,9635.03,8,1551,M,18-25,4,C,1,0,4
1003831,70,669356,9562.23,1,18656,F,18-25,6,C,1,0,2
1003832,57,528171,9266.16,5,18653,F,26-35,7,B,1,1,2
1003833,160,1686874,10542.96,1,1550,M,26-35,1,B,2,0,4
1003834,310,3436836,11086.57,5,1549,M,18-25,2,B,2,0,1
1003835,50,542832,10856.64,5,1548,M,26-35,7,B,3,0,4
1003836,280,2512923,8974.72,1,1547,F,51-55,8,B,1,0,1
1003837,110,856613,7787.39,5,1546,M,26-35,17,C,0,0,3
1003838,12,84320,7026.67,5,1545,F,26-35,14,B,2,1,3
1003839,59,617644,10468.54,1,1544,M,51-55,14,C,3,1,4
1003840,40,388518,9712.95,5,1543,F,26-35,0,B,3,0,4
1003841,698,6044415,8659.62,8,1542,M,46-50,18,A,4+,0,1
1003842,351,2838689,8087.43,5,1541,F,36-45,16,B,4+,0,1
1003843,31,133988,4322.19,5,1540,F,0-17,10,B,2,0,3
1003844,75,599469,7992.92,11,1539,M,18-25,4,C,3,1,3
1003845,38,398325,10482.24,5,1538,M,26-35,12,C,1,1,4
1003846,36,302041,8390.03,5,18472,M,36-45,0,C,0,0,2
1003847,254,1956536,7702.9,1,1537,M,26-35,7,B,1,0,1
